,Kingdom,Phylum,Class,Order,Family,Genus,Species
5e5b6f70a1c3e6621a13fb3c5ee1e21b,Bacteria,Gemmatimonadetes,Gemmatimonadaceae,Gemmatimonadetes,Gemmatimonadales,uncultured,uncultured bacterium
7b0e9dd03b2629919a596cff22f423e5,Bacteria,Firmicutes,Bacillaceae,Bacilli,Bacillales,Bacillus,NA
9d1fd214bd79766037f1020c1b8f10a0,Bacteria,Proteobacteria,Phaselicystidaceae,Deltaproteobacteria,Myxococcales,Phaselicystis,uncultured bacterium
a8885b99e822044e9a476b28fc88cde9,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Singulisphaera,uncultured bacterium
cca2928a4d48c2f8ac11b21b61d531a1,Bacteria,Bacteroidetes,Sphingobacteriaceae,Sphingobacteriia,Sphingobacteriales,Pedobacter,Ambiguous_taxa
d70b3bede73ecb0adb7b34937ebdfbc6,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
5ac37110a0a2ca62ca4ee0f5a4f32a6a,Bacteria,Proteobacteria,Rhizobiales Incertae Sedis,Alphaproteobacteria,Rhizobiales,Rhizomicrobium,NA
91d28a7cf2a61cd8138438d719ba22c3,Bacteria,Actinobacteria,Nocardiaceae,Actinobacteria,Corynebacteriales,Nocardia,NA
9724895357b2c516c1952f41ce2b3f41,Bacteria,Actinobacteria,uncultured bacterium,MB-A2-108,uncultured bacterium,uncultured bacterium,uncultured bacterium
a632bb9a42a19ae76df730a6cb51e7a6,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,NA
96dbbffca0b4262312c72ac43f38fdc5,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Pir4 lineage,uncultured bacterium
41691ad10b0d9bf663dc76779ff0a2fd,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,NA
d3df16f7919df47ca84fa629bd2e9984,Bacteria,Proteobacteria,Xanthobacteraceae,Alphaproteobacteria,Rhizobiales,NA,NA
790d4b2869b731c67f6b7c0aa7f8e655,Bacteria,Proteobacteria,Haliangiaceae,Deltaproteobacteria,Myxococcales,Haliangium,uncultured bacterium
96494080cedfdb8193e4ca12ce121be5,Bacteria,Proteobacteria,Sphingomonadaceae,Alphaproteobacteria,Sphingomonadales,Sphingomonas,NA
0b4fa615a2078c6177e3ffabc5ce975c,Bacteria,Actinobacteria,Streptomycetaceae,Actinobacteria,Streptomycetales,Streptomyces,NA
359d14fd6c0faeccd51aa10ab530994b,Bacteria,Acidobacteria,Blastocatellaceae (Subgroup 4),Blastocatellia,Blastocatellales,RB41,uncultured bacterium
c4d6a3dd2333e66696aa8006b9616215,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
0ac42f92bf949e65549e05138431d72b,Bacteria,Bacteroidetes,env.OPS 17,Sphingobacteriia,Sphingobacteriales,NA,NA
ced4cf2a0d9e85b4a448d8a2b1745b83,Bacteria,Verrucomicrobia,Chthoniobacteraceae,Spartobacteria,Chthoniobacterales,Chthoniobacter,NA
0052699c46973dc1e21c9201046803e0,Bacteria,Proteobacteria,Haliangiaceae,Deltaproteobacteria,Myxococcales,Haliangium,uncultured bacterium
b58f2da2e9a54547655512ba76f6d441,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
873b9fa58ff453d441a64dc6ee5e5ad0,Bacteria,Actinobacteria,Microbacteriaceae,Actinobacteria,Micrococcales,NA,NA
094e7f5c6afce6e5cc42ea9caf5ced56,Bacteria,Proteobacteria,Sandaracinaceae,Deltaproteobacteria,Myxococcales,uncultured,uncultured bacterium
b01fd10d911e190fa7a3cc5cf6069ed4,Bacteria,Proteobacteria,Comamonadaceae,Betaproteobacteria,Burkholderiales,uncultured,NA
fc32831e134e7cf469835b815ba1757f,Bacteria,Bacteroidetes,uncultured,Sphingobacteriia,Sphingobacteriales,uncultured bacterium,uncultured bacterium
204c0193e15b12a6f47fa142af363452,Bacteria,Armatimonadetes,Chthonomonadaceae,Chthonomonadetes,Chthonomonadales,Chthonomonas,uncultured bacterium
c173946a9763857436027698984b6671,Bacteria,Proteobacteria,NA,Betaproteobacteria,SC-I-84,NA,NA
94b9fcf0d76ba517714bf8391db79bbd,Bacteria,Acidobacteria,Blastocatellaceae (Subgroup 4),Blastocatellia,Blastocatellales,DS-100,NA
8ddbbd5490405835b73ef5bc8c662806,Bacteria,Bacteroidetes,Chitinophagaceae,Sphingobacteriia,Sphingobacteriales,Parafilimonas,uncultured bacterium
a39a41315901e38dab75b3a3bc877f5d,Bacteria,Proteobacteria,Rhodocyclaceae,Betaproteobacteria,Rhodocyclales,NA,NA
14f6edcb30a40883012e45fa4a788605,Bacteria,Proteobacteria,Rhodospirillales Incertae Sedis,Alphaproteobacteria,Rhodospirillales,Reyranella,NA
bfe8d472e4f6142cc7e1f3082a985794,Bacteria,Actinobacteria,uncultured,Acidimicrobiia,Acidimicrobiales,uncultured bacterium,uncultured bacterium
a75ce850ffa9c5705161aef51fa34f83,Bacteria,Acidobacteria,Solibacteraceae (Subgroup 3),Solibacteres,Solibacterales,Candidatus Solibacter,NA
f35c9e92abb284a0f18669cb946839c8,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Planctomyces,uncultured bacterium
67e9be97ad1fd385616327a3938a0ac5,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
0a01a083698d543452f6ae8cb5c50057,Bacteria,Proteobacteria,Xanthomonadaceae,Gammaproteobacteria,Xanthomonadales,Xanthomonas,NA
a46dec6a763f9aa955250b4242b7ee74,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
e0807175485f1ade50fbb13c43b54c2c,Bacteria,Bacteroidetes,Cytophagaceae,Cytophagia,Cytophagales,uncultured,uncultured bacterium
ccb9b19415083077d45b2b231e1b7d35,Bacteria,Actinobacteria,uncultured,Thermoleophilia,Gaiellales,uncultured bacterium,uncultured bacterium
6cd2811715370a15deec03af574fede7,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
2550f704629f85b66f423daabf1dd65a,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Planctomyces,uncultured bacterium
97e0275dbf1fabf00eb1b74eb1deb744,Bacteria,Verrucomicrobia,DA101 soil group,Spartobacteria,Chthoniobacterales,uncultured bacterium,uncultured bacterium
5ec7526cafa3a219f99c635117f6e3aa,Bacteria,Proteobacteria,Oxalobacteraceae,Betaproteobacteria,Burkholderiales,Duganella,NA
ef1e3f9f65bd49e1d8b84b3bd0bf8d8c,Bacteria,Proteobacteria,Comamonadaceae,Betaproteobacteria,Burkholderiales,Ramlibacter,NA
3de8c2967142f1817385b446a91bf1da,Bacteria,Proteobacteria,Phaselicystidaceae,Deltaproteobacteria,Myxococcales,Phaselicystis,uncultured bacterium
1cb63fa5026e8ca6bf1e78bb01f5ee48,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
1b6892601600c913d8f1ca103c378755,Bacteria,Planctomycetes,Phycisphaeraceae,Phycisphaerae,Phycisphaerales,SM1A02,uncultured bacterium
2eb78b35c5164a772c8bb11d26c730ca,Bacteria,Acidobacteria,Acidobacteriaceae (Subgroup 1),Acidobacteria,Acidobacteriales,uncultured,uncultured bacterium
46273a44186d185be593c10e4d1ab7e4,Bacteria,Proteobacteria,Rhizobiales Incertae Sedis,Alphaproteobacteria,Rhizobiales,Rhizomicrobium,NA
1c74cb06a2df21fee898701eb1aac45c,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
fd3aa7db4c2dda8f09643e1ebea72417,Bacteria,Bacteroidetes,Cryomorphaceae,Flavobacteriia,Flavobacteriales,Fluviicola,uncultured bacterium
fe1895fefbf29fc24907446aba75f7a2,Bacteria,Actinobacteria,Pseudonocardiaceae,Actinobacteria,Pseudonocardiales,Pseudonocardia,NA
f6db4f5cbad0a42f994033e4e82e1922,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
340c34ea928699d4840f60a1d374e071,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Singulisphaera,uncultured bacterium
ebd17801536a7f72acfd810c6be59fab,Bacteria,Proteobacteria,Nitrosomonadaceae,Betaproteobacteria,Nitrosomonadales,Nitrosospira,Ambiguous_taxa
de7639d0c0816f7d0c3c22fc7162848a,Bacteria,Proteobacteria,Bdellovibrionaceae,Deltaproteobacteria,Bdellovibrionales,Bdellovibrio,uncultured bacterium
d81de3f55186d046f929cc323abc48e7,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,uncultured bacterium
1de8588c9133dd5bdce8f53bcd289cc7,Bacteria,Chloroflexi,uncultured bacterium,S085,uncultured bacterium,uncultured bacterium,uncultured bacterium
5b3ceafa74c9844e828a1debccaafbf7,Bacteria,Proteobacteria,BIrii41,Deltaproteobacteria,Myxococcales,uncultured bacterium,uncultured bacterium
47bc5b04e569af54a2bcaf593d441e23,Bacteria,Firmicutes,Bacillaceae,Bacilli,Bacillales,Bacillus,uncultured bacterium
55e8a92f71016ee9c3812651f02dfddf,Bacteria,Verrucomicrobia,Opitutaceae,Opitutae,Opitutales,Opitutus,uncultured bacterium
89a50883cd260e02548f34852c972587,Bacteria,Actinobacteria,uncultured,Acidimicrobiia,Acidimicrobiales,NA,NA
f3982df4fda7104c10811dcd1e68d92e,Bacteria,Proteobacteria,DA111,Alphaproteobacteria,Rhodospirillales,uncultured bacterium,uncultured bacterium
119a35e888c83312d417b044bedc27b3,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
6a16f891b6d0d1ed395920c44d97572d,Bacteria,Chloroflexi,uncultured bacterium,JG37-AG-4,uncultured bacterium,uncultured bacterium,uncultured bacterium
f75528497fb106387b03cce7b0050fc4,Bacteria,Proteobacteria,Ellin6055,Alphaproteobacteria,Sphingomonadales,NA,NA
c6af2d0fef4cefee5abeb178a4be7c35,Bacteria,Proteobacteria,NA,Betaproteobacteria,SC-I-84,NA,NA
99d203e2db582d7f0df6fdc2203c5264,Bacteria,Proteobacteria,Desulfurellaceae,Deltaproteobacteria,Desulfurellales,H16,uncultured bacterium
00adbc31f387e8c135254dd498eb0d38,Bacteria,Actinobacteria,Frankiaceae,Actinobacteria,Frankiales,Jatrophihabitans,uncultured bacterium
51ce35043bd14b09abc8b69f35c77bfd,Bacteria,Proteobacteria,uncultured bacterium,Betaproteobacteria,SC-I-84,uncultured bacterium,uncultured bacterium
2950037515d1794bafb6916f47cee81f,Bacteria,Proteobacteria,Desulfurellaceae,Deltaproteobacteria,Desulfurellales,H16,uncultured bacterium
6666c7356b670869a25863564f818410,Bacteria,Planctomycetes,uncultured planctomycete,Phycisphaerae,CPla-3 termite group,uncultured planctomycete,uncultured planctomycete
6ca005422cb01483c5b8c0ec8d20ced6,Bacteria,Proteobacteria,uncultured bacterium,Betaproteobacteria,SC-I-84,uncultured bacterium,uncultured bacterium
7492ac87d228f94d28d651b91769b1b0,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,uncultured bacterium
ab60c3c0fd62e5091a3ab2e692d11a1c,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
54880a287c421ecfd350dfd04252bda5,Bacteria,Acidobacteria,NA,Subgroup 17,NA,NA,NA
1d173c529f0eeacd3ca8b4474c4b66dd,Bacteria,Actinobacteria,288-2,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
03ee4918f1ce56be2091268027382047,Bacteria,Chlorobi,OPB56,Chlorobia,Chlorobiales,uncultured bacterium,NA
63263b80265a1818298d3f04e540f1fa,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
33be70f0d962364cb48e8e0e3490b865,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,NA
f8c146a3756baea690e360a1e9ff20df,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,NA
bd1cc976520e2f9a803b3a3603b81a55,Bacteria,Proteobacteria,NA,Betaproteobacteria,SC-I-84,NA,NA
eff0ff5bc4aa31c7bb6f91fa770a14d3,Bacteria,Proteobacteria,Rhizobiales Incertae Sedis,Alphaproteobacteria,Rhizobiales,Rhizomicrobium,NA
b7e91d4d651711e0a5be4c6f90c84f9f,Bacteria,Actinobacteria,TM146,Thermoleophilia,Solirubrobacterales,NA,NA
5b1a0fea066a7b8e653a37523ec3ac39,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
22de5965bc512985f660df69f1daff8c,Bacteria,Gemmatimonadetes,Gemmatimonadaceae,Gemmatimonadetes,Gemmatimonadales,uncultured,uncultured bacterium
19b3d8f318ac347c7452bac87597313c,Bacteria,Acidobacteria,Acidobacteriaceae (Subgroup 1),Acidobacteria,Acidobacteriales,Candidatus Koribacter,NA
d7281d83ce9c8b162184fce67f53d64a,Bacteria,Proteobacteria,Haliangiaceae,Deltaproteobacteria,Myxococcales,Haliangium,uncultured bacterium
93723c81219496fc1376a9866189d9f2,Bacteria,Gemmatimonadetes,Gemmatimonadaceae,Gemmatimonadetes,Gemmatimonadales,uncultured,uncultured bacterium
8b3a1547b7b9dc703da9fa1ab96bf901,Bacteria,Actinobacteria,Elev-16S-1332,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
4c59c73d301cfd0e4a691f7771f52685,Bacteria,Proteobacteria,Burkholderiaceae,Betaproteobacteria,Burkholderiales,Limnobacter,NA
a77aaa97398b80431a3a7c6c678eecb5,Bacteria,Acidobacteria,Acidobacteriaceae (Subgroup 1),Acidobacteria,Acidobacteriales,uncultured,NA
458f44f53f5dfeeb7d4efc9bb53efec3,Bacteria,Proteobacteria,Comamonadaceae,Betaproteobacteria,Burkholderiales,NA,NA
6862931ba60adf5a56da1d4757bc4c83,Bacteria,Proteobacteria,Acetobacteraceae,Alphaproteobacteria,Rhodospirillales,NA,NA
e03ca02858ac966bd2272887f94b40c0,Bacteria,Acidobacteria,Blastocatellaceae (Subgroup 4),Blastocatellia,Blastocatellales,Blastocatella,uncultured bacterium
b589c0394184c16200aa659bb16310b6,Bacteria,Firmicutes,Bacillaceae,Bacilli,Bacillales,Bacillus,NA
939f364f7e3d09e5153416549af7342c,Bacteria,Proteobacteria,KF-JG30-B3,Alphaproteobacteria,Rhizobiales,NA,NA
a7044340ceda612575e6725ce4c7a57d,Bacteria,Proteobacteria,Sphingomonadaceae,Alphaproteobacteria,Sphingomonadales,Sphingomonas,uncultured bacterium
179adab101a1f56fc1bb379cfe622473,Bacteria,Actinobacteria,uncultured,Thermoleophilia,Gaiellales,NA,NA
8f9542f213b833897279e54e58652e1c,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Planctomyces,uncultured bacterium
475ba6e2f4745c02b88b796f788aacfe,Bacteria,Acidobacteria,uncultured Acidobacteria bacterium,Subgroup 6,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium
a6c5c52c20bb99e585fd3581add4e60e,Bacteria,Verrucomicrobia,LD29,Spartobacteria,Chthoniobacterales,NA,NA
c8c51900993e417eed6772cc63d8f9bb,Bacteria,Actinobacteria,0319-6M6,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
b22ec12c757efdb227eeb2fa04bcace6,Bacteria,Acidobacteria,ABS-19,Holophagae,Subgroup 10,uncultured bacterium,uncultured bacterium
9f0cfde218ced99109f01dbb4f267a60,Bacteria,Verrucomicrobia,DA101 soil group,Spartobacteria,Chthoniobacterales,uncultured bacterium,uncultured bacterium
81454328e56cb2bdcefb7c04cb4055c5,Bacteria,Acidobacteria,uncultured bacterium,Subgroup 2,uncultured bacterium,uncultured bacterium,uncultured bacterium
0ffb29476043fdaf671713020804071d,Bacteria,Proteobacteria,uncultured bacterium,Betaproteobacteria,SC-I-84,uncultured bacterium,uncultured bacterium
fed1426d9bdef4b83293486789c92b61,Bacteria,Verrucomicrobia,Opitutaceae,Opitutae,Opitutales,Opitutus,uncultured bacterium
131035dab1bc43e1067cb61765f38478,Bacteria,Actinobacteria,Frankiaceae,Actinobacteria,Frankiales,Jatrophihabitans,NA
b048ba339253382c733f8865bce72337,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
b1e72d9adc1956157a52c7f46d27698f,Bacteria,Actinobacteria,NA,MB-A2-108,NA,NA,NA
61f13657ad217af3617e41ea263ca6b1,Bacteria,Actinobacteria,Frankiaceae,Actinobacteria,Frankiales,Jatrophihabitans,uncultured bacterium
e90bd500ac60050c9380ace94efd4d15,Bacteria,Actinobacteria,Solirubrobacteraceae,Thermoleophilia,Solirubrobacterales,Solirubrobacter,NA
ae2dd8ed1a0256174e59855e7091ce6c,Bacteria,Bacteroidetes,env.OPS 17,Sphingobacteriia,Sphingobacteriales,uncultured bacterium,uncultured bacterium
b1b902096b2f9cbdc13458b0a34a89ef,Bacteria,Proteobacteria,Rhodospirillaceae,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured bacterium
0073e84b50bd792d9c9eb9461d9d3015,Bacteria,Cyanobacteria,uncultured bacterium,ML635J-21,uncultured bacterium,uncultured bacterium,uncultured bacterium
553b4daf8ae1ffcc62346d2efcc844d1,Bacteria,Actinobacteria,0319-6M6,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
1c405d1f4cd29be24d3cb7a3fc827b5d,Bacteria,Armatimonadetes,Chthonomonadaceae,Chthonomonadetes,Chthonomonadales,Chthonomonas,uncultured bacterium
8a4e589cd0a11369037c7deffb7c03a9,Bacteria,Proteobacteria,Xanthomonadaceae,Gammaproteobacteria,Xanthomonadales,Xanthomonas,NA
c10c3cdc559678509a35a2a2aedd2bad,Bacteria,Acidobacteria,uncultured Acidobacteria bacterium,Subgroup 6,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium
eaf7b660f3372ff89e556d5a52cda984,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,uncultured bacterium
9b02e897bdc754cac60a3711f93cc5b2,Bacteria,Chloroflexi,NA,KD4-96,NA,NA,NA
19c771a46f7eabe0fc77cb248820c821,Bacteria,Proteobacteria,Xanthomonadaceae,Gammaproteobacteria,Xanthomonadales,Rhodanobacter,NA
6999a6a1c5104444b0d7936efe4cebe7,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
d0091c3ca318d1c2d65e068349b88aae,Bacteria,Armatimonadetes,Chthonomonadaceae,Chthonomonadetes,Chthonomonadales,Chthonomonas,uncultured bacterium
b667857c0897426f6ac7df15a28ca8b2,Bacteria,Chloroflexi,Roseiflexaceae,Chloroflexia,Chloroflexales,Roseiflexus,uncultured bacterium
3d17f56c4d0162c9f009a12a9d7e938b,Bacteria,Proteobacteria,Xanthobacteraceae,Alphaproteobacteria,Rhizobiales,Variibacter,NA
c14aac5188ba7f42794a1454a581bddb,Bacteria,Actinobacteria,Pseudonocardiaceae,Actinobacteria,Pseudonocardiales,Pseudonocardia,uncultured bacterium
7d0265245420cb54cc1b2d7549f7abeb,Bacteria,Armatimonadetes,Fimbriimonadaceae,Fimbriimonadia,Fimbriimonadales,NA,NA
5ebccba12ebd1f3c6d845a75f5369ada,Bacteria,Bacteroidetes,Chitinophagaceae,Sphingobacteriia,Sphingobacteriales,uncultured,NA
732a321059e96d44e7d042a525bcd405,Bacteria,Actinobacteria,Solirubrobacteraceae,Thermoleophilia,Solirubrobacterales,Solirubrobacter,uncultured bacterium
422e5f56408442c0e132a11287b3b7f9,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,NA
2a024299c0bb8e58f5cf11690c4245b0,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
eb1cbe112d9990553bff5381b45938d6,Bacteria,Verrucomicrobia,uncultured bacterium,OPB35 soil group,uncultured bacterium,uncultured bacterium,uncultured bacterium
882145c1eaf8b4ec0ea3b5c1fc8ae7d5,Bacteria,Actinobacteria,Acidimicrobiaceae,Acidimicrobiia,Acidimicrobiales,uncultured,uncultured bacterium
d7e4e63dbd445b5a09feb65c55716ac0,Bacteria,Proteobacteria,Methylobacteriaceae,Alphaproteobacteria,Rhizobiales,uncultured,uncultured bacterium
ce0e12d6147a1255b52517634ee9badc,Bacteria,Proteobacteria,uncultured bacterium,Betaproteobacteria,SC-I-84,uncultured bacterium,uncultured bacterium
1142279559586f42590284e7c8956e72,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
a79bbdc39e1ee14476c5085814c028c4,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
2dcc508c788535434acd1259bafe9bb9,Bacteria,Chloroflexi,uncultured bacterium,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium
451d5758ab1b531070c51e0d9ed9c16a,Bacteria,Actinobacteria,Elev-16S-1332,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
679dc9f0594ff61b2dddb3bec4316c5e,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Isosphaera,uncultured bacterium
6e5fcb6e1c537dec893d95549e37fce8,Bacteria,Proteobacteria,Phaselicystidaceae,Deltaproteobacteria,Myxococcales,Phaselicystis,uncultured bacterium
0a6af4d47f26a0c7aa6cd8eda6c9fc2b,Bacteria,Proteobacteria,Polyangiaceae,Deltaproteobacteria,Myxococcales,Sorangium,uncultured bacterium
1f3f625f46e4c0ec400e7c53cc20fb7f,Bacteria,Actinobacteria,NA,Thermoleophilia,Solirubrobacterales,NA,NA
59880a74fcb616174421b8d553ad807d,Bacteria,Proteobacteria,uncultured bacterium,Betaproteobacteria,SC-I-84,uncultured bacterium,uncultured bacterium
d1467719ac266083da4e9257d15069c1,Bacteria,Actinobacteria,NA,Thermoleophilia,Solirubrobacterales,NA,NA
47522b0f1e74665b560603231eaff4b4,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
627cbb75803131a43906c16ec970e636,Bacteria,Acidobacteria,Solibacteraceae (Subgroup 3),Solibacteres,Solibacterales,Bryobacter,NA
14fb87b7eb29265d82eca5741aea4fb9,Bacteria,Proteobacteria,Xanthomonadaceae,Gammaproteobacteria,Xanthomonadales,Xanthomonas,NA
8c7df9c07ce1d8b2381f71819c9e5606,Bacteria,Bacteroidetes,Chitinophagaceae,Sphingobacteriia,Sphingobacteriales,uncultured,uncultured bacterium
ba32489ec0acdc864cf978e7cf178405,Bacteria,Actinobacteria,Acidothermaceae,Actinobacteria,Frankiales,Acidothermus,NA
06cd7a074987df44f004c458f54b700a,Bacteria,Actinobacteria,YNPFFP1,Thermoleophilia,Solirubrobacterales,NA,NA
a592221975b513fca2325aa2b03dc8e2,Bacteria,Parcubacteria,uncultured bacterium,Candidatus Adlerbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
8a48484c7b267f09ffbd2c11bd62e08a,Bacteria,Verrucomicrobia,NA,Spartobacteria,Chthoniobacterales,NA,NA
1edb55e908ed34f73c60d7f8049c6d47,Bacteria,Gemmatimonadetes,Gemmatimonadaceae,Gemmatimonadetes,Gemmatimonadales,uncultured,NA
610ab003c164de5373f0cb000f30ca0d,Bacteria,Planctomycetes,uncultured bacterium,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium
c812d8bac420a20821b9363388bc3ca0,Bacteria,Actinobacteria,Mycobacteriaceae,Actinobacteria,Corynebacteriales,Mycobacterium,NA
